hate_speech,offensive_language,neither,class,tweet,tweet_cleaned
1,2,0,1,"@SharpayyDoll cunt nigger fuck balls tits cocksucker piss dick kike. If you can't take swearing, don't go on the god damn internet.",cunt nigger fuck ball tit cocksucker piss dick kike not swearing not god damn internet
0,3,0,1,@ShawnHarvey0 I'm finna get my leg dne &amp; my hands catch up hoe,m finna leg dne amp hand catch hoe
0,3,0,1,@ShawnIrwin9 good one fag boy.,good fag boy
2,1,0,0,@ShawnIrwin9 okay closet fag,okay closet fag
0,3,0,1,@ShawnieceQB i remember a time when Hilfiger wus seen as being above Polo...until he said he aint wan niggers wearing his ish...,remember time Hilfiger wus see Polountil say be not wan nigger wear ish
0,3,0,1,@Shawty_Im_Out cunt,cunt
0,3,0,1,@ShayLovesYa bitch u lame as fuk lol,bitch u lame fuk lol
1,2,0,1,@SheanXIV &#128514; yea ion do Brussel sprouts .. I barely do cordon Bleu but I wanted to try something dif .. I get tired of nigger foods,yea ion Brussel sprout   barely cordon Bleu want try dif   tired nigger food
0,0,3,2,@Sheen300 Ok. So for what reason did god make parasitic worms whose sole purpose is to burrow into the eye of a small African child?,ok reason god parasitic worm sole purpose burrow eye small african child
1,5,0,1,@ShenellyB lol u knw dem project bitches be having dem light brown roaches we call dem water bugs &#128514;&#128514;,lol u knw dem project bitch have dem light brown roach dem water bug
0,0,3,2,"@ShepNewsTeam LMAO dude, you said we would get no commitment from Saudi Arabia or Jordan! How does crow taste? More proof you are full of it",LMAO dude say commitment Saudi Arabia Jordan crow taste proof
0,3,0,1,@ShesLeslee you sure ?. . . And lmao pussy!,sure     lmao pussy
0,3,0,1,"@Shitter_Gape @OptimisticDoom 
Hey...hoe di doe...dat is funny if its da girl",Heyhoe di doedat funny da girl
1,2,0,1,@Shmalec13 chad reeds a fag he's a 5th kinda guy,chad reed fag s th kinda guy
2,1,0,0,@Shmalec13 ya fag,ya fag
0,0,3,2,@ShojoAIE a bright neon yellow gauntlet,bright neon yellow gauntlet
0,3,0,1,@ShotMoistBoyce you be fucking with to many hoes .,fuck hoe
2,0,1,0,@Shvkxir @RickiRoma @BaeSongz @JayZOverrated Ahmed and retard mikey for special Olympic boxing,ahmed retard mikey special olympic boxing
0,3,0,1,"@SicilianInHeels @y3lla lol that's basically like the ""you got too many hoes"" curve",lol s basically like get hoe curve
0,3,0,1,"@SideHoeNextDoor with your height, yeah. Chunky bitch",height yeah chunky bitch
0,3,0,1,@SierraBell15 just called me a basic bitch and I'm not sure how I feel about it,call basic bitch m sure feel
0,3,0,1,@SilverbirdUSA and retarded. Love is always retarded. #sentimental,retard Love retarded
0,3,0,1,@SimonCowell what a little bitch,little bitch
0,3,0,1,@SimoneNicole3 follow me u sexy bitch,follow u sexy bitch
0,3,0,1,@SimplyAJ22 lebron is a bitch #damian,lebron bitch
0,3,0,1,@SinexDerek those guys are pussies &#128527;&#128079;,guy pussy
0,0,3,2,@Sisson11Noah there is a bird here on the ground and it's still alive I can't believe it,bird ground alive not believe
1,2,0,1,@Sisteena_ And does he know you're calling him a fag?,know call fag
0,3,0,1,@SkinnyKenny13 @Zaytovenn__ shiddd add me I a turn that bitch up lmao,shiddd add turn bitch lmao
0,3,0,1,@SkippyLongDick i will literally confront some bitch asses! Fo reall. Trill.,literally confront bitch asse Fo reall Trill
2,1,0,0,@SlimGirl_Probz das calld usen yo brain retard y would i whoop yo ass n front of da police,das calld usen yo brain retard y whoop yo ass n da police
2,1,0,0,"@SlothNG i can guarantee a few things: you're white. you've never been anywhere NEAR a real ghetto. you, or a relative is a pig. 100%",guarantee thing white ve NEAR real ghetto relative pig
0,3,0,1,@SlowDollaz photoshop my nig,photoshop nig
0,3,0,1,@SlumLord_Laffy bitch.....k?,bitchk
0,3,0,1,@Smilesbakedthis Are the guns for being a bad bitch ? &#128516;,gun bad bitch
0,3,0,1,@Smokee_SMB damn I just got called a hoe,damn get call hoe
0,3,0,1,@Smokey_Bahr Go get that sum bitch,sum bitch
1,2,0,1,@SoTrippyWhit remember that African bitch we used to work with at CMI?!,remember african bitch work CMI
1,2,0,1,"@SoTrippyWhit right! These bitches be like ""damn I hope I get this job at Target"" BITCH DO BETTER!!! Still livin with ya momma ass hoe",right bitch like damn hope job Target bitch better livin ya momma ass hoe
0,0,3,2,@SoWavyTee hey Hun!,hey hun
1,2,0,1,@SoftestMuffin @TorahBlaze @_tee13 billy goat hillbillies you sucking &amp; fucking. You disgraceful brazzen faced unabashed pig,billy goat hillbilly suck amp fuck disgraceful brazzen face unabashed pig
3,0,0,0,"@SoftestMuffin @_tee13 @TorahBlaze Best believe We aint no christian slave brainwash black spooks miss white man, unlike yoself, she devil",well believe be not christian slave brainwash black spook miss white man unlike yoself devil
2,1,0,0,"@SoftestMuffin @_tee13 @TorahBlaze at the end of the day, they call yo dumb ass monkey, picka'nanny hoe. But u luv them white devils",end day yo dumb ass monkey pickananny hoe u luv white devil
1,2,0,1,"@SoftestMuffin @_tee13 @TorahBlaze in other words you are accustomed to niggers so muchYour Almighty one can be next to u, but yo nigger",word accustom nigger muchyour Almighty u yo nigger
2,1,0,0,"@SoftestMuffin @_tee13 @TorahBlaze will convince u that is a lame, you, a nigger liver believes it cuz you a nigger whore",convince u lame nigger liver believe cuz nigger whore
2,1,0,0,@Soldier1eaODGrn I don't give a flying fuck what a teabagger piece of human garbage like you thinks =),not fly fuck teabagger piece human garbage like think
2,1,0,0,@Soldier1eaODGrn you are a teabagger scum who wants to threaten people with his penis extender. You are a danger to this country.,teabagger scum want threaten people penis extender danger country
0,4,0,1,@Solyybee_ hahahah for reals he was like this bitch crazy lol,hahahah real like bitch crazy lol
0,0,3,2,@SonnieJohnson is 72% out of wedlock births a lie? latinos in 2nd place.# mostly driven up by illegal aliens w/ anchor babies,wedlock birth lie latinos nd place drive illegal alien w anchor baby
0,3,0,1,"@SoopDevilles You DID. You crushed his ""I got me an EXOTIC bitch!"" dreams.",crushed get EXOTIC bitch dream
2,1,0,0,"@SophieRo3 if only there was a medal for that: ""we hate fags, but we won't kill them"" medal. Thank u for the privilege to let fags live.",medal hate fag will not kill medal Thank u privilege let fag live
0,3,0,1,@SoutheastQueen ignore sorry I called you a bitch uncalled for,ignore sorry call bitch uncalled
0,3,0,1,@SpecialEd24 gotta turn the hoe into housewife,get to turn hoe housewife
0,3,0,1,"@Sponkymusiclady Besides, ur imposter idol looks nothing like The Word of God described the Saviour of Israel in Revelations. envious bitch!",ur impost idol look like Word God describe Saviour Israel Revelations envious bitch
0,1,2,2,@SportsGrind @RudyJay711 that was my mock done on a simulator check it out pick your team how many rounds and go for it,mock simulator check pick team round
0,0,3,2,"@StPaul_Brandon 
She colored not Lebanese",color lebanese
3,0,0,0,"@StanleyStinks Shame of you! Self-hating kike. 
We Jews are G-d's chosen people.","shame selfhate kike 
 Jews gd choose people"
2,1,0,0,@StarIsTheFuture you call @GOPBlackChick house nigger and she's the racist? Fathom the hypocrisy in that statement.,house nigger s racist Fathom hypocrisy statement
0,3,0,1,@StarLavaFox if the bitch don't like it she can't be my bitch,bitch not like not bitch
0,3,0,1,@StarStunnaTBGH facts &#128514; ... IDC Iont have no bitches so I'm good lol,fact    IDC Iont bitch m good lol
1,0,2,2,"@StarbucksSanae Are you sure about that, slant? They're plagiarists, and you have no idea who I am.",sure slant plagiarist idea
2,1,0,0,"@StarkFreeOrDie ...I fuckin' want OUT&gt; I'm tired of this bullshit faggot ass, closet racist, wannabe-commune-without-railroad state&gt; #Cali",fuckin want OUTgt m tired bullshit faggot ass closet racist wannabecommunewithoutrailroad stategt
1,0,2,2,"@StarkFreeOrDie ...honestly. That's where I'm the most retarded and is why stuck as artist hoping for a fair ""dealer/manager"" situation....",honestly s m retarded stick artist hope fair dealermanager situation
0,3,0,1,@StayGetNutty what u doing bitch boy,u bitch boy
1,2,0,1,@Staydelusional I texted u fag,texte u fag
0,3,0,1,@SteezHOE that's my lil Nigga in the middle . I was locked Wid bitch,s lil Nigga middle   lock Wid bitch
0,3,0,1,@SteezHOE this was my nigga in that bitch man!,nigga bitch man
1,2,0,1,@StephDaMARTIAN they made up endearing names for us like nigger spook &amp; monkey,endear name like nigger spook amp monkey
0,3,0,1,@StephanieSchall @Reinhard96 ooo Logan pulling bitches,ooo Logan pull bitch
0,3,0,1,@StephenStone4 you bad little bitch,bad little bitch
0,1,2,2,@Stephicans mhmm tweet bird &#128037;,mhmm tweet bird
0,3,0,1,@StephyRae7 LMAO. Let's hangout this weekend hoe,lmao let hangout weekend hoe
0,3,0,1,@StephyRae7 No I'm pimping out you and those guys at the park playing bitch volleyball. #HairyChestsDoee,m pimp guy park play bitch volleyball
1,2,0,1,@StephyRae7 Will NEVER happen faggot. Got complemented on it today at golf by @GabrielaAngela4 several times. ;),happen faggot got complement today golf   time
3,0,0,0,@StephyRae7 faggot.,faggot
0,3,0,1,@StephyRae7 hii fag. :),hii fag
2,1,0,0,@StephyRae7 is the biggest faggot in the world,big faggot world
0,2,1,1,@StephyRae7 where have you been hoe,hoe
2,1,0,0,"@Sterm26 @RealJamesWoods Just like when I call someone a nigger! It's not because they're black, it's about how they act. LIKE A NIGGER!",like nigger black act like nigger
0,3,0,1,"@SteveMartinToGo careful, they might try to queer ya!",careful try queer ya
1,2,0,1,@SteveStockmanTX @toddstarnes oh I see. Part of a giant govt take over eh. Stockboy you are a joke of a representative. #dumb teabagger,oh giant govt eh Stockboy joke representative   teabagger
0,3,0,1,@SteveStockmanTX bullshit..i guess the poor have all the money..tax money movers at same rate as working people..you teabaggers are traitors,bullshiti guess poor moneytax money mover rate work peopleyou teabagger traitor
0,3,0,1,@SteveStockmanTX didnt you propose the brilliant idea of college students packing heat? You are a savant! #dumbass teabaggers,not propose brilliant idea college student pack heat savant   teabagger
3,0,0,0,@SteveStockmanTX hes just a friggin idiot that can say anything and his redneck teabagger constituants buy it. They love stupid people,s friggin idiot redneck teabagger constituant buy love stupid people
0,3,0,1,@SteveStockmanTX hey turd cutter...stop tweeting juvenile shit and DO YOUR JOB....#idiot teabagger,hey turd cutterstop tweet juvenile shit JOB teabagger
1,2,0,1,@SteveStockmanTX stockboy U should talk. U tweet lies and childish shit about Obama.youre very unqualified. You only appeal to dumb rednecks,stockboy u talk u tweet lie childish shit Obamayoure unqualified appeal dumb redneck
0,2,1,1,@SteveStockmanTX you teabagger dunces want to eliminate education all together so you can groom more teabag voters. Lol.#thedumbestteabagger,teabagger dunce want eliminate education groom teabag voter lol
0,3,0,1,@SteveWorks4You ...you are a lazy redneck. Get back to work governing. Stay off twitter with your lying bullshit....#stockmantheliar,lazy redneck work govern stay twitter lie bullshit
0,2,1,1,@SteveWorks4You ..how much knob do you gobble in one day? Youre in over your head. What a blockhead you are.,knob gobble day head blockhead
0,0,3,2,@SteveWorks4You ..its all about you and white conservative teabaggers. You all make the world go round. Please be our rulers.....stockboy,white conservative teabagger world round rulersstockboy
0,1,2,2,@SteveWorks4You @teaparty ...anti American Republicans and teabaggers stop forcing ur religion on the rest of us. Stockman u dont pray.liar,anti American Republicans teabagger stop force ur religion rest Stockman u not prayliar
0,3,0,1,@SteveWorks4You @tedcruz ted cruz..leader..lol lol lol lol lol OMG lol lol lol lol lol you are a funny ass redneck...lol lol lol lol #lol,ted cruzleaderlol lol lol lol lol OMG lol lol lol lol lol funny ass rednecklol lol lol lol
0,3,0,1,@SteveWorks4You Friggin Red State pussy Republican. The parent too!&#8594;&#8594;&#8594;&#8594;&#8594;&#9733;,friggin Red State pussy Republican parent
1,2,0,1,@SteveWorks4You Golly Wompers and Dad Gum Son You lyin cheatin scoundrels fucking did it! Man up and own it ya chicken shit pussy Republican,Golly Wompers Dad Gum Son lyin cheatin scoundrel fucking man ya chicken shit pussy Republican
0,0,3,2,@SteveWorks4You Stockboy...everyone mocks you.,Stockboyeveryone mock
1,2,0,1,@SteveWorks4You bush took 3 times as many vacations.. republican teabaggers are pusses....wah,bush take   time vacation republican teabagger pusseswah
0,1,2,2,@SteveWorks4You pay your taxes teabaggers,pay taxis teabagger
1,0,2,2,@SteveWorks4You you havent evolved as a human being. Typical meathead redneck. I pity you. You dont know what freedom is about......,not evolve human typical meathead redneck pity not know freedom
0,0,3,2,"@Steve_wojtkiw @EmmaLouisaSuttl Wise decision,this Alfie must be a right mong.",wise decisionthis Alfie right mong
0,3,0,1,@StevenLevandows tf? get me on that bitch stat,tf bitch stat
2,1,0,0,@Steven_ratata bye youre a queer,bye queer
0,3,0,1,@Steven_ratata my boots get me bitches so,boot bitch
0,3,0,1,@Stillmatic_12 @mike_ray7 what a retard,retard
0,3,0,1,"@Stonisnipezz all he ever does is fav, fuckin cunt",fav fuckin cunt
0,3,0,1,@Stonisnipezz people bitch because they lose an hour of sleep today but it evens out and we get more daylight,people bitch lose hour sleep today even daylight
2,1,0,0,@Stonisnipezz this is a joke right? You're on here like ugh I wish I was a jap and tweeting in gook and shit and jerkin to hentai.,joke right like ugh wish jap tweet gook shit jerkin hentai
0,1,2,2,@Strangleme Looks like a less-squinty-eyed @mikelreparaz to me. Hmm...,look like lesssquintyeyed   Hmm
1,0,2,2,"@Strangleme Your mother looks like a tough-as-nails bird...I see where you got 1/2 of that from. Nice food, too!",mother look like toughasnail birdi get   Nice food
0,3,0,1,@StriveForLight Report me for what bitch? You need to read the Twitter rules and guidelines. This ain't Facebook cunt.,report bitch need read Twitter rule guideline be not Facebook cunt
0,3,0,1,@StudlyDubly Eat my pussy!,eat pussy
0,0,3,2,@StunningStina their tortillas are trash though.,tortilla trash
0,3,0,1,@StunningVisual yes hoe. You ALWAYS had the camera!,yes hoe camera
1,2,0,1,@Stvtch_ @IAMBJRAPS @cheffin_curry @GirlTimeUSA @LILBTHEBASEDGOD bitch you look like a shamu go back to seaword,bitch look like shamu seaword
0,1,2,2,"@SuSuSudafed
I eat dat chicken out your love box baby. Lovin a white woman while eatin chicken. A colored mans dream",eat dat chicken love box baby Lovin white woman eatin chicken colored man dream
0,3,0,1,@SuckMyBenjamin &#128514;&#128514;dem hoes twatchin right nie dey need uh answer,dem hoe twatchin right nie dey need uh answer
0,4,0,1,@SugarShai2 room temp cus i have sensitive bitch teeth. ( ._.),room temp cus sensitive bitch tooth
0,0,3,2,@SugarShai2 youtube bear vs monkey bike race!,youtube bear vs monkey bike race
1,2,0,1,@SunkissedSexii bitch trying to turn this shit like Facebook,bitch try turn shit like Facebook
0,0,3,2,@SunyHD abouta get him some crayons and animal crackers after 8:30pm &#128514;&#128514;,abouta crayon animal cracker pm
0,3,0,1,@SuperDickRikki I'm highly upset dat des bitches tryanna clown me on a media sight bitch I ain't going,m highly upset dat des bitches tryanna clown media sight bitch be not go
0,3,0,1,"@SuperheroReport ""I'm going to show these bitches how it's done."" http://t.co/RF5dTVQWI6",m go bitch
0,0,3,2,@SusanneWhite they're so goooood. I just want like a savoury salty cheesy cracker,goooood want like savoury salty cheesy cracker
0,3,0,1,@Swaggyb20 Johans a free agent harveys hurt you retard. and its valverde* #ignorance,johan free agent harvey hurt retard valverde
1,2,0,1,@SwagishSternes yea I listen to that hoe when I wake up,yea listen hoe wake
