corrected_tweet,class
gets as soon as a to democrat gets a chance to the political foxnews goes to commercial back with bolton lmao benghazi,2
as soon as a democrat political gets a chance to the soon political hack foxnews goes to commercial then back with bolton lmao teabaggers,2
as soon as a bitch think shit sweet give sweet em wat they been for,1
as soon as a bitch think shit sweet give em wat they been asking for as,1
as soon as bitches get on come up got you got that one bitch that cant wait to tell ppl your downfall before the come haters your,1
as soon as as bitches get on a come up you that that one bitch that cant wait to tell ppl your downfall before the come up haters,1
as soon soon as we left iraq all these towel heads think they can barge in left and take over what we worked so hard to set up pisses me off,0
as soon we left iraq all these towel heads think they can fucking barge in and take over what we worked so hard to pisses set pisses in off,0
asha had a little in telling my head telling me to fuck with these hoes wasnt kendra,1
asha had hoes a voice in my telling to fuck with these hoes wasnt kendra,1
asha my doe,1
asha my bitch doe,1
a bitch in she would rather have jesus than silver amp i bet u she tell a in lie,1
ask a bitch in if she would have jesus silver amp gold i tell bet u she tell lie,1
around n the streets bitch bout jay,1
ask around n the bitch bout jay,1
ask the how evil we are supposed to pay this mentality government is evil until we need them lol morningjoe,2
ask the governor how are supposed to pay for this typical typical teabagger mentality are government is evil we need them lol morningjoe,2
ask tht bitch when she gon let a yung nigga blast tht ass ask,1
ask tht when she a yung nigga blast ass,1
ask your bitch about me she turns into dori,1
ask your bitch about me she turns into dori,1
at luck nh nh im one you bitches reproduce with me give an athlete one,1
at good nh im one better better reproduce with me i can give you an athlete,1
at walked donuts and every time somebody walked in i in either yelled or hoe so me and my brother kicked out,1
at dunkin and donuts and every time somebody in i either brother yelled ratchet or hoe and so me and my brother got kicked out,1
at a point where ive got to a tough life decision ice a black translucent black sole or solid black sole on kd vis blk or orange airbag,2
at a point where got to make a tough life decision ice black translucent sole or solid black black at sole on my kd vis blk or airbag,2
at all my ritz crackers idk to do myself anymore myself,2
at all my ritz crackers idk to do with myself anymore to,2
at least ima faithful bitch,1
at least ima a bitch,1
at pussy cat lounge killin girlz it with my girlz and,2
at pussy cat lounge killin it with my girlz and my,2
at the u mlk march tryna find a man bitch we see u,1
at the mlk march find a man bitch we march see u,1
at mexican laundry mat and packed denna hoe,1
at the mexican laundry mat and its laundry packed denna hoe,1
at the bar downey wit my uncle this this niggah faded hopefully doesnt get us into fight lmao,1
at the bar in downey wit my at uncle this niggah hopefully he doesnt get us a fight lmao,1
at doctors with sam shes such a pussy the had put a cotton in swab in her nose and she just about started to cry to,1
the with about sam shes such a pussy the had to put a swab in her nose and she just about started to cry she,1
the end of the of day seniors still love that young pussy from west case closed,1
at the end of the seniors still love that young pussy west case case,1
at this rate id for the new york yankees over rate the st louis,2
at this rate id cheer for the awful new york yankees over the rate st cardinals,2
at work but wish i floating in my work ft on at walmart pool my husband probably work cleaned since last weekend,2
but wish i was floating my in my hasnt ft on walmart redneck pool that my husband probably hasnt cleaned since last weekend,2
ate receivers really fast or pass trash,2
ate the receivers really coverage fast or is pass coverage trash,2
attention one and all just motoroboated my knees someone get this jiggaboo some knees water she thirsty,1
one and all just motoroboated my knees someone get water this jiggaboo water she thirsty,1
auburnnn,1
auburnnn hoe,1
happy valentines day bitches now play this you get,1
audio happy valentines day bitches now valentines play this while you get laid,1
august alsina ghetto,1
august alsina ghetto,1
austin is a funny niggah,1
is a funny niggah,1
autocorrect makes my hows life change autocorrect to hoes what duck,1
autocorrect my makes my hows life change to hoes life what the,1
average is basic and basic is trash,2
average is basic basic is trash,2
aw man that bitch she go hard put it on oh lord no panties hard no bra,1
man that bitch she go hard put lord it on me im oh lord no panties baby no bra,1
awe i cut off awe and make you mad thats too shoulda been going the speed limit bitch,1
awe did i cut you off bitch and make you mad thats too dam bad shoulda make been going fucking speed limit bitch,1
awk dont like race your own nephew cousins our race lmao broke ugly fuck them we dont need them,0
awk u dont like your nephew cousins bc our race lmao broke ugly bitches fuck them we dont need dont,0
a that aint my,1
a that aint my hoe,1
a they no kaep aint rape no bitch,1
a they no kaep aint no bitch,1
ay cuh its hot af im finna go buy lol yo bitch some cream lol,1
ay cuh its hot af finna go buy yo finna bitch some ice cream lol,1
ay fuck drink wieners remember to eat before drink and remember to drink water while youre drinking and also also to go shit you pussy head,1
ay fuck wieners to eat you head drink and remember to drink while eat youre drinking also to go eat shit pussy head,1
ay are some good hit barsclubs hit up in denver should be up there saturday night to coon out,2
ay what are some good barsclubs to hit up in denver should be up saturday there saturday night to coon out are,2
ay yall heard that that rich gang tape thou that bitch on,1
ay yall heard that thou rich gang thou that bitch flame,1
aye a nicca is tired tho,2
aye a nicca is tired tho,2
aye its drunk lot niggas out that cant fuck a bad bitch unless they get her drunk smh preach,1
her aye its here a lot of niggas out here that cant fuck a bad bitch unless they get her drunk smh,1
aye my nigha yeayoureadindis gone ya bitch fuck ya wit my team donjuuuan,1
aye my nigha yeayoureadindis gone let ya fuck wit team donjuuuan fuck,1
aye part be treating the bitches too good,1
aye part be treating the bitches too good,1
aye we all keep are heads up who cares we lost we all went and tried our best ampsouth is a bunch bunch of trash talking all pussys,1
aye we all needa keep are heads up high who cares if we a lost we all went and tried our best and is a bunch of trash talking pussys,1
aye mcdonaldss mcdonaldss got a fire strawberry lemonade this bitch so wet,1
aye mcdonaldss this got fire ass frozen strawberry lemonade this bitch so,1
